filepath,x1,y1,x2,y2,class_name
06031.jpg,75,191,390,383, 101
06032.jpg,9,51,508,450, 67
06033.jpg,75,286,412,456, 73
06034.jpg,44,104,490,461, 112
06035.jpg,30,162,489,442, 39
06036.jpg,21,104,497,342, 114
06037.jpg,67,61,455,409, 16
06038.jpg,37,62,494,439, 160
06039.jpg,10,65,504,487, 120
06040.jpg,113,134,393,385, 35
06041.jpg,16,126,481,369, 127
06042.jpg,72,46,409,478, 154
06043.jpg,4,39,501,483, 130
06044.jpg,16,178,455,417, 74
06045.jpg,105,51,426,421, 172
06046.jpg,16,18,494,512, 157
06047.jpg,40,55,482,453, 165
06048.jpg,28,124,479,434, 57
06049.jpg,109,124,433,438, 50
06050.jpg,48,76,496,474, 68
06051.jpg,11,65,501,432, 38
06052.jpg,9,19,512,512, 1
06053.jpg,9,60,446,507, 119
06054.jpg,13,37,501,493, 108
06055.jpg,4,67,510,457, 75
06056.jpg,74,124,467,419, 139
06057.jpg,6,58,492,453, 114
06058.jpg,62,156,459,442, 185
06059.jpg,86,235,448,425, 130
06060.jpg,33,75,470,440, 54
06061.jpg,111,182,462,466, 2
06062.jpg,58,76,457,389, 89
06063.jpg,5,14,509,507, 130
06064.jpg,65,162,450,414, 69
06065.jpg,9,182,508,469, 138
06066.jpg,28,38,501,436, 68
06067.jpg,43,187,471,473, 15
06068.jpg,32,131,492,497, 195
06069.jpg,105,105,417,452, 154
06070.jpg,102,65,423,448, 139
06071.jpg,49,76,467,464, 19
06072.jpg,31,152,462,456, 42
06073.jpg,104,98,432,489, 89
06074.jpg,19,100,509,426, 112
06075.jpg,22,159,491,450, 37
06076.jpg,37,31,483,477, 44
06077.jpg,29,10,462,453, 148
06078.jpg,48,74,490,469, 27
06079.jpg,25,76,488,475, 181
06080.jpg,22,33,498,490, 34
06081.jpg,99,146,378,426, 161
06082.jpg,28,119,509,414, 165
06083.jpg,38,180,436,411, 98
06084.jpg,20,145,488,486, 81
06085.jpg,117,111,462,460, 157
06086.jpg,31,173,488,420, 93
06087.jpg,46,98,455,434, 64
06088.jpg,45,106,452,435, 12
06089.jpg,38,161,432,378, 27
06090.jpg,48,148,437,408, 129
06091.jpg,1,86,510,376, 75
06092.jpg,195,178,469,475, 168
06093.jpg,11,140,489,428, 171
06094.jpg,67,151,359,366, 19
06095.jpg,25,71,480,403, 134
06096.jpg,103,280,409,490, 164
06097.jpg,79,93,500,440, 84
06098.jpg,16,68,495,422, 104
06099.jpg,56,90,445,406, 4
06100.jpg,23,71,486,474, 148
06101.jpg,10,136,499,476, 145
06102.jpg,43,232,452,467, 137
06103.jpg,8,23,504,478, 81
06104.jpg,20,87,500,464, 190
06105.jpg,16,35,491,453, 22
06106.jpg,31,97,490,448, 108
06107.jpg,23,143,491,377, 26
06108.jpg,8,51,500,466, 71
06109.jpg,19,122,503,457, 128
06110.jpg,15,147,494,381, 41
06111.jpg,52,136,325,392, 193
06112.jpg,37,85,474,427, 126
06113.jpg,59,21,451,464, 181
06114.jpg,53,89,421,457, 184
06115.jpg,64,4,453,512, 135
06116.jpg,38,79,485,412, 70
06117.jpg,18,164,323,439, 139
06118.jpg,36,82,468,468, 124
06119.jpg,1,55,511,446, 85
06120.jpg,16,54,511,474, 58
06121.jpg,12,126,450,361, 92
06122.jpg,3,118,495,470, 35
06123.jpg,16,130,462,414, 183
06124.jpg,38,105,467,469, 50
06125.jpg,41,42,457,412, 64
06126.jpg,54,1,442,481, 99
06127.jpg,59,102,457,420, 194
06128.jpg,18,105,496,391, 40
06129.jpg,46,84,441,459, 66
06130.jpg,22,50,435,456, 162
06131.jpg,36,99,450,444, 110
06132.jpg,19,138,488,352, 80
06133.jpg,24,51,503,471, 113
06134.jpg,120,46,388,450, 88
06135.jpg,10,91,504,477, 171
06136.jpg,52,147,488,455, 51
06137.jpg,66,127,416,456, 81
06138.jpg,18,107,440,445, 134
06139.jpg,47,105,403,448, 72
06140.jpg,8,160,500,420, 79
06141.jpg,16,49,458,508, 147
06142.jpg,10,97,454,461, 48
06143.jpg,58,129,439,408, 134
06144.jpg,9,56,506,507, 172
06145.jpg,38,62,489,460, 4
06146.jpg,1,69,512,447, 76
06147.jpg,24,109,493,338, 77
06148.jpg,59,100,462,403, 107
06149.jpg,23,89,492,469, 185
06150.jpg,17,69,498,492, 169
06151.jpg,31,70,488,420, 20
06152.jpg,139,84,511,435, 109
06153.jpg,20,56,497,489, 125
06154.jpg,14,73,501,438, 119
06155.jpg,10,77,512,491, 46
06156.jpg,19,89,495,494, 86
06157.jpg,23,97,486,440, 76
06158.jpg,55,213,473,469, 7
06159.jpg,97,152,422,474, 1
06160.jpg,29,86,487,450, 122
06161.jpg,35,113,482,468, 149
06162.jpg,47,115,435,392, 103
06163.jpg,24,158,488,455, 12
06164.jpg,30,145,465,356, 115
06165.jpg,15,102,492,443, 67
06166.jpg,3,110,512,380, 55
06167.jpg,20,133,491,418, 60
06168.jpg,35,134,501,422, 185
06169.jpg,51,172,412,395, 25
06170.jpg,120,206,418,452, 183
06171.jpg,25,110,456,493, 154
06172.jpg,30,58,491,460, 83
06173.jpg,18,68,500,473, 65
06174.jpg,1,2,512,512, 1
06175.jpg,7,149,505,408, 181
06176.jpg,21,104,499,416, 75
06177.jpg,77,74,467,431, 145
06178.jpg,58,9,458,455, 73
06179.jpg,111,52,426,440, 6
06180.jpg,21,78,502,447, 74
06181.jpg,59,65,452,435, 41
06182.jpg,28,34,490,510, 105
06183.jpg,89,116,450,432, 5
06184.jpg,38,228,506,461, 115
06185.jpg,65,113,472,433, 145
06186.jpg,28,48,374,491, 150
06187.jpg,36,91,481,406, 89
06188.jpg,48,91,482,434, 192
06189.jpg,58,122,441,428, 109
06190.jpg,49,90,465,409, 96
06191.jpg,2,43,498,492, 48
06192.jpg,30,160,482,455, 133
06193.jpg,58,281,455,477, 22
06194.jpg,29,3,511,498, 133
06195.jpg,209,124,483,403, 146
06196.jpg,5,99,508,477, 6
06197.jpg,60,72,466,379, 50
06198.jpg,20,35,500,485, 157
06199.jpg,11,72,501,484, 53
06200.jpg,93,108,430,439, 89
06201.jpg,25,67,485,492, 118
06202.jpg,46,68,476,494, 28
06203.jpg,4,44,508,504, 36
06204.jpg,5,86,508,492, 32
06205.jpg,36,72,501,457, 53
06206.jpg,3,112,506,404, 8
06207.jpg,104,18,510,499, 175
06208.jpg,37,18,472,468, 15
06209.jpg,15,219,505,498, 87
06210.jpg,21,33,501,387, 130
06211.jpg,93,56,410,468, 182
06212.jpg,38,102,497,459, 48
06213.jpg,32,16,479,341, 178
06214.jpg,53,13,472,480, 37
06215.jpg,29,157,478,393, 50
06216.jpg,27,190,482,486, 98
06217.jpg,80,46,434,461, 41
06218.jpg,78,188,435,471, 80
06219.jpg,15,72,482,468, 128
06220.jpg,5,113,512,469, 82
06221.jpg,38,87,485,356, 104
06222.jpg,1,136,504,453, 43
06223.jpg,12,63,477,446, 117
06224.jpg,100,156,426,384, 17
06225.jpg,20,60,501,458, 47
06226.jpg,37,211,480,431, 36
06227.jpg,25,118,504,459, 14
06228.jpg,39,63,495,408, 106
06229.jpg,40,142,475,443, 23
06230.jpg,16,159,457,417, 21
06231.jpg,24,116,481,418, 78
06232.jpg,7,177,442,432, 163
06233.jpg,11,81,504,337, 41
06234.jpg,73,113,428,469, 34
06235.jpg,36,66,485,475, 182
06236.jpg,21,126,500,492, 23
06237.jpg,106,155,444,472, 105
06238.jpg,23,105,490,475, 144
06239.jpg,14,95,431,378, 10
06240.jpg,0,5,511,512, 179
06241.jpg,11,44,490,409, 135
06242.jpg,38,75,494,465, 123
06243.jpg,35,65,454,469, 65
06244.jpg,59,268,505,488, 6
06245.jpg,45,91,441,420, 82
06246.jpg,30,106,479,419, 125
06247.jpg,36,47,470,463, 183
06248.jpg,87,108,455,413, 90
06249.jpg,39,187,474,469, 25
06250.jpg,28,22,511,512, 166
06251.jpg,35,54,479,457, 152
06252.jpg,12,26,504,483, 32
06253.jpg,33,120,476,403, 62
06254.jpg,67,201,332,409, 47
06255.jpg,24,64,483,454, 116
06256.jpg,5,55,503,490, 122
06257.jpg,33,118,416,436, 163
06258.jpg,24,18,496,474, 149
06259.jpg,38,175,321,511, 168
06260.jpg,7,11,503,475, 194
06261.jpg,2,193,480,440, 87
06262.jpg,24,110,507,484, 1
06263.jpg,23,60,484,482, 125
06264.jpg,89,155,452,400, 105
06265.jpg,80,196,449,452, 26
06266.jpg,35,101,501,438, 127
06267.jpg,22,196,492,439, 103
06268.jpg,0,107,480,434, 74
06269.jpg,143,227,476,451, 7
06270.jpg,8,87,459,412, 56
06271.jpg,27,98,484,413, 88
06272.jpg,10,35,496,444, 183
06273.jpg,17,41,512,402, 73
06274.jpg,48,121,510,417, 128
06275.jpg,73,89,434,448, 144
06276.jpg,24,54,482,470, 159
06277.jpg,47,59,465,441, 19
06278.jpg,21,61,491,467, 37
06279.jpg,31,131,492,376, 126
06280.jpg,31,33,472,502, 92
06281.jpg,33,24,480,461, 173
06282.jpg,34,200,494,468, 152
06283.jpg,26,54,487,423, 113
06284.jpg,40,318,477,496, 57
06285.jpg,36,96,441,305, 190
06286.jpg,46,256,410,459, 193
06287.jpg,45,57,480,383, 176
06288.jpg,38,64,485,456, 135
06289.jpg,47,14,449,512, 100
06290.jpg,15,139,488,361, 107
06291.jpg,30,170,501,443, 18
06292.jpg,18,123,495,419, 5
06293.jpg,40,40,502,468, 113
06294.jpg,42,250,474,496, 163
06295.jpg,77,122,482,392, 53
06296.jpg,47,100,486,453, 5
06297.jpg,9,88,492,507, 88
06298.jpg,25,206,475,460, 30
06299.jpg,15,105,488,411, 31
06300.jpg,126,218,431,450, 173
06301.jpg,90,195,433,393, 156
06302.jpg,12,227,500,464, 4
06303.jpg,135,292,485,457, 105
06304.jpg,4,40,512,477, 150
06305.jpg,47,93,477,457, 54
06306.jpg,6,200,494,469, 98
06307.jpg,57,104,452,430, 58
06308.jpg,36,262,309,478, 37
06309.jpg,26,88,486,446, 7
06310.jpg,13,196,501,484, 107
06311.jpg,13,95,456,475, 145
06312.jpg,45,91,484,499, 95
06313.jpg,11,168,498,455, 5
06314.jpg,11,115,501,501, 56
06315.jpg,21,120,491,393, 149
06316.jpg,52,118,496,436, 83
06317.jpg,37,102,476,384, 31
06318.jpg,30,117,485,449, 153
06319.jpg,15,67,505,488, 95
06320.jpg,65,44,447,476, 88
06321.jpg,28,190,474,438, 68
06322.jpg,50,131,485,406, 138
06323.jpg,22,133,492,462, 97
06324.jpg,16,69,502,432, 108
06325.jpg,29,39,476,457, 131
06326.jpg,47,130,468,480, 41
06327.jpg,113,146,447,355, 98
06328.jpg,25,39,474,478, 3
06329.jpg,170,267,338,444, 163
06330.jpg,19,62,506,366, 123
06331.jpg,171,30,336,476, 147
06332.jpg,10,170,498,466, 76
06333.jpg,64,86,460,419, 85
06334.jpg,122,53,395,354, 92
06335.jpg,50,106,487,425, 19
06336.jpg,23,114,491,501, 121
06337.jpg,30,34,472,489, 122
06338.jpg,11,126,492,443, 174
06339.jpg,1,109,506,473, 87
06340.jpg,54,81,433,462, 193
06341.jpg,45,184,421,404, 153
06342.jpg,56,111,443,411, 177
06343.jpg,58,176,377,512, 191
06344.jpg,36,37,511,429, 23
06345.jpg,9,85,507,450, 52
06346.jpg,47,90,467,464, 78
06347.jpg,18,156,460,426, 134
06348.jpg,0,28,389,366, 168
06349.jpg,24,18,496,453, 149
06350.jpg,7,108,458,423, 98
06351.jpg,1,5,504,501, 132
06352.jpg,59,192,434,461, 161
06353.jpg,6,89,508,469, 83
06354.jpg,48,21,492,390, 58
06355.jpg,17,108,493,391, 56
06356.jpg,39,145,467,443, 74
06357.jpg,1,78,512,505, 71
06358.jpg,33,38,485,454, 46
06359.jpg,0,22,511,429, 91
06360.jpg,18,12,484,499, 88
06361.jpg,12,73,497,451, 66
06362.jpg,9,156,512,495, 18
06363.jpg,45,63,475,370, 125
06364.jpg,66,179,409,386, 161
06365.jpg,8,33,502,480, 172
06366.jpg,23,225,495,437, 57
06367.jpg,8,116,512,461, 185
06368.jpg,45,54,459,482, 134
06369.jpg,1,133,512,423, 44
06370.jpg,7,39,505,494, 154
06371.jpg,77,232,420,429, 179
06372.jpg,129,145,372,388, 56
06373.jpg,62,48,436,479, 196
06374.jpg,50,47,477,477, 181
06375.jpg,2,25,502,453, 9
06376.jpg,6,103,512,464, 126
06377.jpg,4,51,504,497, 49
06378.jpg,9,95,482,472, 53
06379.jpg,52,135,465,425, 144
06380.jpg,23,29,495,442, 160
06381.jpg,19,130,504,438, 9
06382.jpg,17,76,475,465, 117
06383.jpg,17,82,466,446, 97
06384.jpg,23,157,477,420, 101
06385.jpg,52,75,472,470, 109
06386.jpg,4,172,505,445, 55
06387.jpg,52,215,462,431, 28
06388.jpg,88,90,419,447, 5
06389.jpg,1,84,485,408, 141
06390.jpg,55,116,450,470, 189
06391.jpg,28,236,483,423, 112
06392.jpg,23,105,475,403, 45
06393.jpg,33,75,492,368, 170
06394.jpg,49,83,467,462, 141
06395.jpg,55,177,458,508, 39
06396.jpg,18,86,484,451, 54
06397.jpg,36,8,510,406, 179
06398.jpg,40,114,475,418, 126
06399.jpg,10,166,486,469, 161
06400.jpg,35,150,488,380, 143
06401.jpg,5,184,507,457, 102
06402.jpg,33,112,464,461, 113
06403.jpg,30,76,501,451, 133
06404.jpg,12,132,489,468, 124
06405.jpg,29,111,488,468, 39
06406.jpg,0,0,474,431, 3
06407.jpg,27,49,499,495, 125
06408.jpg,49,149,436,359, 139
06409.jpg,14,120,473,440, 185
06410.jpg,97,213,434,445, 80
06411.jpg,3,71,461,401, 38
06412.jpg,20,98,488,487, 143
06413.jpg,39,138,488,430, 152
06414.jpg,28,60,477,464, 120
06415.jpg,22,217,499,436, 171
06416.jpg,61,26,443,458, 188
06417.jpg,52,117,473,402, 144
06418.jpg,5,154,507,482, 162
06419.jpg,51,42,482,432, 109
06420.jpg,40,137,490,449, 110
06421.jpg,68,200,474,494, 161
06422.jpg,29,99,486,430, 4
06423.jpg,33,84,455,466, 177
06424.jpg,65,82,448,412, 93
06425.jpg,10,105,504,453, 138
06426.jpg,69,256,447,498, 34
06427.jpg,121,57,448,418, 182
06428.jpg,63,140,438,403, 108
06429.jpg,19,166,492,460, 146
06430.jpg,63,47,458,456, 181
06431.jpg,6,208,500,464, 48
06432.jpg,20,80,487,474, 19
06433.jpg,98,203,511,485, 11
06434.jpg,60,75,420,429, 187
06435.jpg,103,117,481,476, 148
06436.jpg,11,189,496,440, 139
06437.jpg,37,24,468,512, 119
06438.jpg,41,125,489,391, 72
06439.jpg,123,141,460,370, 144
06440.jpg,19,213,494,497, 181
06441.jpg,15,39,500,435, 76
06442.jpg,43,106,488,447, 193
06443.jpg,34,122,462,480, 31
06444.jpg,48,125,464,370, 67
06445.jpg,28,130,492,371, 114
06446.jpg,7,18,504,476, 122
06447.jpg,5,116,483,383, 76
06448.jpg,42,40,444,426, 88
06449.jpg,68,115,495,477, 151
06450.jpg,13,129,504,456, 13
06451.jpg,13,76,481,411, 165
06452.jpg,95,55,510,505, 145
06453.jpg,15,149,510,470, 10
06454.jpg,50,68,480,479, 138
06455.jpg,147,124,430,443, 132
06456.jpg,3,96,495,473, 69
06457.jpg,48,87,424,432, 45
06458.jpg,35,149,445,428, 29
06459.jpg,15,75,500,427, 68
06460.jpg,76,41,442,467, 89
06461.jpg,55,62,465,462, 94
06462.jpg,59,65,467,448, 192
06463.jpg,53,84,498,443, 113
06464.jpg,2,68,509,460, 113
06465.jpg,85,113,436,446, 196
06466.jpg,8,120,496,354, 75
06467.jpg,56,99,460,406, 46
06468.jpg,38,167,480,362, 84
06469.jpg,11,63,502,409, 67
06470.jpg,21,84,503,400, 119
06471.jpg,69,197,426,472, 195
06472.jpg,73,21,474,485, 166
06473.jpg,46,67,467,429, 158
06474.jpg,76,86,457,427, 140
06475.jpg,44,167,472,450, 23
06476.jpg,11,84,494,504, 131
06477.jpg,75,91,447,418, 83
06478.jpg,68,160,457,489, 99
06479.jpg,34,50,465,490, 178
06480.jpg,76,76,444,455, 7
06481.jpg,61,77,440,423, 119
06482.jpg,96,131,511,500, 167
06483.jpg,15,32,497,403, 139
06484.jpg,5,81,512,348, 123
06485.jpg,63,137,412,412, 10
06486.jpg,2,54,390,416, 29
06487.jpg,19,34,487,423, 133
06488.jpg,24,206,483,402, 97
06489.jpg,123,229,415,436, 182
06490.jpg,44,99,486,476, 77
06491.jpg,6,102,475,431, 119
06492.jpg,17,63,498,469, 176
06493.jpg,17,153,407,487, 128
06494.jpg,139,214,448,435, 101
06495.jpg,17,39,486,490, 109
06496.jpg,34,101,468,450, 187
06497.jpg,6,103,506,424, 126
06498.jpg,49,175,486,450, 36
06499.jpg,78,202,459,386, 114
06500.jpg,41,191,498,407, 135
06501.jpg,111,136,478,430, 104
06502.jpg,30,109,457,466, 70
06503.jpg,65,148,404,374, 80
06504.jpg,115,200,432,457, 161
06505.jpg,3,165,512,512, 44
06506.jpg,78,102,459,456, 84
06507.jpg,43,101,472,418, 139
06508.jpg,41,234,391,405, 58
06509.jpg,1,39,512,478, 22
06510.jpg,103,1,397,485, 150
06511.jpg,14,93,499,418, 82
06512.jpg,26,154,485,474, 67
06513.jpg,28,108,481,409, 65
06514.jpg,13,140,510,383, 54
06515.jpg,0,1,511,512, 12
06516.jpg,18,114,489,419, 3
06517.jpg,81,57,473,453, 169
06518.jpg,32,159,478,396, 7
06519.jpg,49,56,443,484, 170
06520.jpg,6,80,509,398, 44
06521.jpg,34,143,476,354, 103
06522.jpg,14,48,491,449, 132
06523.jpg,100,147,492,490, 175
06524.jpg,5,105,506,442, 171
06525.jpg,108,77,487,389, 73
06526.jpg,52,91,398,361, 150
06527.jpg,38,95,396,452, 138
06528.jpg,40,101,500,505, 54
06529.jpg,77,117,434,380, 11
06530.jpg,90,137,396,408, 8
06531.jpg,23,18,498,480, 39
06532.jpg,81,225,464,462, 170
06533.jpg,9,88,501,496, 127
06534.jpg,22,57,504,471, 78
06535.jpg,60,128,488,453, 73
06536.jpg,28,76,490,463, 21
06537.jpg,20,19,493,492, 69
06538.jpg,16,143,510,479, 6
06539.jpg,47,93,452,450, 9
06540.jpg,33,128,472,467, 119
06541.jpg,25,73,502,479, 69
06542.jpg,16,152,506,460, 164
06543.jpg,31,102,450,430, 162
06544.jpg,11,160,492,444, 112
06545.jpg,48,151,485,479, 21
06546.jpg,44,141,486,333, 22
06547.jpg,21,163,496,502, 70
06548.jpg,50,92,460,469, 89
06549.jpg,8,153,487,461, 43
06550.jpg,67,161,494,443, 52
06551.jpg,9,21,504,500, 83
06552.jpg,39,117,463,402, 127
06553.jpg,20,116,502,455, 19
06554.jpg,49,113,468,432, 88
06555.jpg,79,170,362,412, 149
06556.jpg,19,66,459,468, 53
06557.jpg,33,72,484,386, 27
06558.jpg,57,281,321,450, 102
06559.jpg,22,59,483,467, 32
06560.jpg,26,50,502,367, 194
06561.jpg,66,126,408,418, 190
06562.jpg,18,143,494,425, 138
06563.jpg,4,72,509,446, 71
06564.jpg,37,72,506,427, 90
06565.jpg,8,114,455,440, 24
06566.jpg,42,129,440,451, 53
06567.jpg,20,69,469,477, 59
06568.jpg,4,229,512,485, 17
06569.jpg,1,123,480,365, 142
06570.jpg,33,177,485,486, 13
06571.jpg,21,25,491,477, 2
06572.jpg,14,91,504,427, 177
06573.jpg,40,162,481,426, 189
06574.jpg,73,61,446,491, 28
06575.jpg,59,86,420,454, 47
06576.jpg,32,231,314,384, 184
06577.jpg,26,91,491,422, 65
06578.jpg,39,38,483,473, 125
06579.jpg,12,21,504,508, 64
06580.jpg,16,155,494,363, 175
06581.jpg,40,156,470,450, 22
06582.jpg,52,62,472,438, 129
06583.jpg,30,83,484,465, 40
06584.jpg,21,52,512,449, 122
06585.jpg,4,26,512,482, 190
06586.jpg,37,97,473,460, 14
06587.jpg,49,139,470,440, 53
06588.jpg,48,155,483,453, 51
06589.jpg,48,218,458,415, 55
06590.jpg,109,45,459,445, 76
06591.jpg,75,112,444,409, 106
06592.jpg,5,68,503,436, 70
06593.jpg,71,162,446,412, 25
06594.jpg,17,68,506,460, 105
06595.jpg,53,89,494,422, 83
06596.jpg,9,58,508,419, 83
06597.jpg,18,93,495,412, 108
06598.jpg,21,91,492,503, 33
06599.jpg,25,41,487,424, 92
06600.jpg,52,17,492,483, 14
06601.jpg,20,45,496,499, 125
06602.jpg,2,0,511,511, 183
06603.jpg,31,160,485,455, 7
06604.jpg,36,143,475,357, 169
06605.jpg,6,6,509,504, 32
06606.jpg,45,171,450,482, 152
06607.jpg,132,184,396,382, 127
06608.jpg,23,49,492,475, 196
06609.jpg,29,63,462,440, 111
06610.jpg,7,13,512,503, 18
06611.jpg,14,52,497,498, 54
06612.jpg,34,43,509,358, 72
06613.jpg,0,95,477,423, 112
06614.jpg,39,39,481,390, 4
06615.jpg,5,140,505,400, 112
06616.jpg,36,61,497,464, 23
06617.jpg,97,98,419,388, 144
06618.jpg,16,174,485,382, 61
06619.jpg,20,85,504,488, 115
06620.jpg,81,2,459,504, 32
06621.jpg,41,135,359,491, 145
06622.jpg,61,95,394,509, 175
06623.jpg,71,120,492,442, 124
06624.jpg,18,142,495,372, 2
06625.jpg,26,127,485,420, 105
06626.jpg,17,27,499,491, 119
06627.jpg,62,152,476,451, 115
06628.jpg,15,92,501,464, 59
06629.jpg,109,117,430,484, 109
06630.jpg,37,79,486,406, 51
06631.jpg,36,128,484,276, 170
06632.jpg,10,16,500,507, 195
06633.jpg,30,102,488,498, 35
06634.jpg,48,109,469,433, 174
06635.jpg,35,102,496,384, 44
06636.jpg,42,30,475,494, 41
06637.jpg,1,226,512,486, 151
06638.jpg,12,3,498,511, 183
06639.jpg,32,39,474,450, 147
06640.jpg,23,55,510,424, 69
06641.jpg,50,118,405,416, 153
06642.jpg,25,21,495,464, 121
06643.jpg,84,107,484,512, 64
06644.jpg,135,49,453,439, 7
06645.jpg,30,164,464,460, 49
06646.jpg,89,139,478,368, 16
06647.jpg,19,14,462,494, 71
06648.jpg,17,166,501,407, 101
06649.jpg,15,107,491,447, 108
06650.jpg,6,11,372,512, 76
06651.jpg,43,100,493,408, 94
06652.jpg,55,193,470,469, 150
06653.jpg,68,52,474,400, 39
06654.jpg,98,12,410,504, 166
06655.jpg,83,67,430,504, 143
06656.jpg,78,2,443,450, 168
06657.jpg,23,91,469,456, 81
06658.jpg,13,72,491,477, 188
06659.jpg,1,77,508,508, 146
06660.jpg,39,109,475,366, 6
06661.jpg,51,46,467,458, 164
06662.jpg,57,95,435,414, 32
06663.jpg,49,76,484,455, 32
06664.jpg,62,155,465,332, 18
06665.jpg,64,170,453,438, 49
06666.jpg,11,127,505,418, 79
06667.jpg,17,76,512,403, 60
06668.jpg,31,29,480,427, 166
06669.jpg,104,158,459,405, 134
06670.jpg,15,78,498,483, 106
06671.jpg,3,102,510,440, 158
06672.jpg,46,52,478,434, 181
06673.jpg,28,60,460,457, 189
06674.jpg,91,253,426,466, 188
06675.jpg,81,268,394,477, 10
06676.jpg,69,10,469,493, 32
06677.jpg,112,187,395,401, 20
06678.jpg,3,127,510,476, 21
06679.jpg,48,48,475,456, 147
06680.jpg,110,168,263,311, 132
06681.jpg,6,30,509,494, 142
06682.jpg,155,149,432,423, 118
06683.jpg,22,252,489,509, 9
06684.jpg,17,175,489,483, 57
06685.jpg,8,225,498,434, 151
06686.jpg,17,146,494,457, 140
06687.jpg,24,155,479,482, 96
06688.jpg,8,118,482,454, 103
06689.jpg,62,114,333,385, 185
06690.jpg,16,154,485,501, 79
06691.jpg,10,99,508,498, 90
06692.jpg,3,85,501,458, 71
06693.jpg,73,154,417,396, 61
06694.jpg,56,106,491,449, 98
06695.jpg,9,124,512,400, 82
06696.jpg,50,106,461,388, 30
06697.jpg,69,142,416,389, 174
06698.jpg,59,164,459,468, 165
06699.jpg,51,68,468,423, 141
06700.jpg,14,38,500,486, 147
06701.jpg,45,16,498,485, 47
06702.jpg,56,12,302,490, 50
06703.jpg,38,51,488,303, 27
06704.jpg,129,190,377,498, 25
06705.jpg,100,100,443,508, 22
06706.jpg,52,136,459,421, 177
06707.jpg,37,104,476,447, 105
06708.jpg,65,139,462,424, 12
06709.jpg,80,257,444,445, 102
06710.jpg,24,279,482,483, 175
06711.jpg,62,45,447,466, 90
06712.jpg,20,57,491,477, 36
06713.jpg,30,136,495,459, 46
06714.jpg,58,59,475,479, 33
06715.jpg,7,23,508,399, 53
06716.jpg,18,134,503,380, 21
06717.jpg,106,46,390,470, 166
06718.jpg,77,2,479,436, 6
06719.jpg,18,79,492,466, 47
06720.jpg,54,128,476,422, 125
06721.jpg,21,233,494,439, 151
06722.jpg,77,181,477,489, 168
06723.jpg,201,231,428,418, 116
06724.jpg,7,31,512,512, 129
06725.jpg,71,60,404,457, 145
06726.jpg,41,116,497,426, 66
06727.jpg,40,55,489,416, 170
06728.jpg,12,139,496,512, 48
06729.jpg,146,176,428,387, 41
06730.jpg,63,123,438,439, 187
06731.jpg,24,27,495,501, 83
06732.jpg,17,33,464,449, 147
06733.jpg,103,147,304,298, 134
06734.jpg,33,274,321,429, 26
06735.jpg,10,252,481,462, 92
06736.jpg,35,145,493,389, 148
06737.jpg,66,112,384,400, 110
06738.jpg,30,62,477,482, 80
06739.jpg,22,60,500,448, 54
06740.jpg,37,54,488,460, 166
06741.jpg,42,66,465,474, 20
06742.jpg,9,50,504,481, 76
06743.jpg,96,61,413,456, 193
06744.jpg,10,115,509,448, 92
06745.jpg,52,154,451,421, 137
06746.jpg,19,62,472,446, 113
06747.jpg,10,81,504,444, 72
06748.jpg,25,81,494,411, 86
06749.jpg,34,58,454,420, 121
06750.jpg,11,130,500,402, 95
06751.jpg,15,213,488,490, 3
06752.jpg,7,68,435,315, 27
06753.jpg,17,9,502,438, 147
06754.jpg,14,52,495,441, 119
06755.jpg,34,83,500,423, 135
06756.jpg,136,251,484,473, 22
06757.jpg,9,156,509,365, 56
06758.jpg,97,12,459,490, 34
06759.jpg,70,58,470,481, 196
06760.jpg,18,71,464,419, 115
06761.jpg,32,104,486,401, 109
06762.jpg,45,63,468,467, 82
06763.jpg,21,118,500,498, 80
06764.jpg,43,82,487,428, 137
06765.jpg,19,73,485,427, 68
06766.jpg,3,202,508,390, 158
06767.jpg,47,10,464,456, 62
06768.jpg,24,195,501,464, 40
06769.jpg,58,229,468,436, 179
06770.jpg,59,15,471,486, 76
06771.jpg,28,126,478,422, 10
06772.jpg,55,113,466,401, 72
06773.jpg,21,29,493,490, 139
06774.jpg,23,135,491,442, 5
06775.jpg,122,76,310,228, 106
06776.jpg,86,103,289,455, 168
06777.jpg,34,152,472,459, 183
06778.jpg,87,248,484,463, 22
06779.jpg,34,66,485,512, 60
06780.jpg,10,162,510,404, 61
06781.jpg,16,109,504,436, 44
06782.jpg,51,122,476,460, 8
06783.jpg,69,146,440,416, 192
06784.jpg,0,90,511,466, 3
06785.jpg,145,131,375,428, 180
06786.jpg,48,84,460,427, 128
06787.jpg,23,140,458,439, 47
06788.jpg,47,104,448,416, 108
06789.jpg,16,82,509,474, 143
06790.jpg,8,132,504,463, 82
06791.jpg,19,75,396,454, 167
06792.jpg,46,186,386,483, 39
06793.jpg,33,187,448,461, 21
06794.jpg,60,30,454,487, 47
06795.jpg,13,250,500,489, 156
06796.jpg,70,144,444,480, 90
06797.jpg,216,246,408,423, 146
06798.jpg,13,25,482,493, 99
06799.jpg,36,76,509,461, 112
06800.jpg,15,130,500,422, 42
06801.jpg,8,137,509,419, 59
06802.jpg,10,208,508,436, 67
06803.jpg,45,21,436,484, 89
06804.jpg,33,41,471,466, 85
06805.jpg,30,103,466,473, 143
06806.jpg,41,213,475,462, 126
